base_recall,attack_recall,base_prec,attack_prec,alc,base_prec_as_sampled,attack_prec_as_sampled,alc_as_sampled,alc_low,alc_high,base_si,base_si_low,base_si_high,base_n,attack_si,attack_si_low,attack_si_high,attack_n,secret_column,known_columns,num_known_columns,base_count,attack_count
0.4946236559139785,0.4838709677419355,0.9213359820696264,0.6740324757948989,-3.1260157568514173,0.9565217391304348,0.6888888888888889,-6.09224644436723,-35.68135312442021,-0.34297831218504954,0.1333171446636341,0.8546774097378094,0.9879945544014435,46,0.26136106313713414,0.5433519442263318,0.804713007363466,45,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.5698924731182796,0.5806451612903226,0.9310234203749947,0.7074636470909119,-3.22974570291463,0.9622641509433962,0.7222222222222222,-6.320889858791064,-37.423448586193715,-0.38039704779576405,0.11713258469835663,0.8724571280258164,0.9895897127241731,53,0.23273615275772896,0.5910955707120474,0.8238317234697764,54,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.7204301075268817,0.6989247311827957,0.9164228192232329,0.7106288891664396,-2.4608153365264043,0.9402985074626866,0.7230769230769231,-3.635270715500629,-15.835150176176672,-0.27305730144714035,0.12023565927389634,0.8563049895862846,0.976540648860181,67,0.21287054541051864,0.6041936164611803,0.817064161871699,65,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.8494623655913979,0.8494623655913979,0.9164581417460718,0.7112468834943841,-2.4559310990647343,0.9367088607594937,0.7215189873417721,-3.3991644052343113,-13.107279113568865,-0.3715744512686382,0.11241398674771974,0.860251148372212,0.9726651351199317,79,0.19414276178924916,0.6141755025997596,0.8083182643890088,79,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.9139784946236559,0.9139784946236559,0.9108442216563192,0.7307481244919052,-2.0197683372856288,0.9294117647058824,0.7411764705882353,-2.6662537650347966,-10.016874592963147,-0.2199633832676062,0.1128096304620283,0.854439406425305,0.9672490368873333,85,0.18334175356674465,0.6390772477085329,0.8224190012752776,85,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
1.0,1.0,0.8769046898351792,0.7323385074326447,-1.1743293787163245,0.8924731182795699,0.7419354838709677,-1.3998698121074726,-4.9749355807375375,0.03610590576899904,0.1272644798658218,0.8132724499022683,0.9405369297680901,93,0.17535254171397197,0.6446622365756588,0.8200147782896308,93,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.004,0.002,0.6711901137533265,0.6032746571886187,-0.22946529674354438,1.0,1.0,-0.4258479385193042,-2.9772317921440146,0.5799730457620647,0.6576197724933469,0.3423802275066531,1.0,2,0.7934506856227626,0.20654931437723742,1.0,1,PWGTP__discretized,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""RAC1P"", ""SEX"", ""WGTP""]",23,500,500
0.166,0.158,0.9548518707125546,0.42153687184494304,-10.139258425249738,0.9759036144578314,0.4177215189873418,-17.68713911875158,-48.071013310492845,-4.266648909130511,0.07702992629343564,0.9163369075658369,0.9933668338592725,83,0.21254118088745005,0.315266281401218,0.527807462288668,79,PWGTP__discretized,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""RAC1P"", ""SEX"", ""WGTP""]",23,500,500
0.26,0.254,0.9632346400457328,0.45032155664889345,-12.852397000164627,0.9769230769230769,0.44881889763779526,-20.140004722658517,-56.86792537538393,-5.79763166301281,0.057773079161234864,0.9343481004651153,0.9921211796263502,130,0.17047300739861393,0.3650850529495865,0.5355580603482004,127,PWGTP__discretized,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""RAC1P"", ""SEX"", ""WGTP""]",23,500,500
0.39,0.382,0.9450782071550036,0.37425674110484614,-10.193455393590924,0.9538461538461539,0.3717277486910995,-12.32483206600062,-26.19326554510836,-5.465270336150872,0.06090580102756826,0.9146253066412194,0.9755311076687877,195,0.13580796522261207,0.3063527584935401,0.44216072371615217,191,PWGTP__discretized,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""RAC1P"", ""SEX"", ""WGTP""]",23,500,500
